.thisRepN,.thisTrialN,.thisN,.thisIndex,.thisTrial,Block Number,Key pressed,Correct?,Category,Int Match?,Int Response,Int Correct?,Line Accuracy,Interference Accuracy,Matching Interferences,New instruction shown?,Buttons switched?,Fast?,gender,age,
26,9,295,2,2,6,['d'],Y,['d'],Y,None,N,,,,,,,f,22,
26,10,296,6,6,6,['k'],Y,['k'],N,None,Y,,,,,,,f,22,
27,0,297,10,10,6,['k'],N,['d'],N,None,Y,,,,,,,f,22,
27,1,298,2,2,6,['k'],Y,['k'],N,None,Y,,,,,,,f,22,
27,2,299,6,6,6,['d'],Y,['d'],Y,['space'],Y,37,34,24,,,,f,22,
27,3,300,3,3,7,['k'],Y,['k'],,,,,,,,,,f,22,
27,4,301,4,4,7,['d'],Y,['d'],,,,,,,,,,f,22,
27,5,302,5,5,7,['k'],Y,['k'],N,None,Y,,,,,,,f,22,
27,6,303,7,7,7,['k'],Y,['k'],N,None,Y,,,,,,,f,22,
27,7,304,1,1,7,['k'],Y,['k'],Y,None,N,,,,,,,f,22,
27,8,305,4,4,7,['d'],Y,['d'],N,None,Y,,,,,,,f,22,
27,9,306,10,10,7,['d'],Y,['d'],Y,None,N,,,,,,,f,22,
27,10,307,6,6,7,['k'],Y,['k'],N,['k'],N,,,,,,,f,22,
28,0,308,8,8,7,['d'],Y,['d'],Y,['space'],Y,,,,,,,f,22,
28,1,309,5,5,7,['k'],Y,['k'],Y,None,N,,,,,,,f,22,
28,2,310,5,5,7,['k'],Y,['k'],N,None,Y,,,,,,,f,22,
28,3,311,7,7,7,['k'],N,['d'],N,None,Y,,,,,,,f,22,
28,4,312,7,7,7,['d'],Y,['d'],N,None,Y,,,,,,,f,22,
28,5,313,9,9,7,['k'],Y,['k'],Y,['space'],Y,,,,,,,f,22,
28,6,314,3,3,7,['k'],Y,['k'],Y,None,N,,,,,,,f,22,
